Instrument,Cost of Operating Revenue,Date
5044778094,4036600.13365204,2013-12-31T00:00:00Z
5044778094,4160324.45107089,2014-12-31T00:00:00Z
5044778094,3484481.56831271,2015-12-31T00:00:00Z
5044778094,3222534.64373865,2016-12-31T00:00:00Z
5044778094,3620509.37805128,2017-12-31T00:00:00Z
5044778094,3971967.99308794,2018-12-31T00:00:00Z
5044778094,3742108.47031671,2019-12-31T00:00:00Z
5044778094,3720122.66913491,2020-12-31T00:00:00Z
5044778107,1886660.54500461,2011-12-31T00:00:00Z
5044778107,3896817.84412776,2012-12-31T00:00:00Z
5044778107,2293027.3248674,2013-12-31T00:00:00Z
5044778107,2768562.38051599,2014-12-31T00:00:00Z
5044778107,2887845.04964182,2015-12-31T00:00:00Z
5044778107,1481364.85287247,2016-12-31T00:00:00Z
5044778107,3200885.84998908,2017-12-31T00:00:00Z
5044778107,1969627.82145323,2018-12-31T00:00:00Z
5044778107,5832975.60613731,2019-12-31T00:00:00Z
5044778107,1744710.7606786,2020-12-31T00:00:00Z
5044778583,2132544.70014066,2011-12-31T00:00:00Z
5044778583,3244594.7550426,2012-12-31T00:00:00Z
5044778583,2871947.31871902,2013-12-31T00:00:00Z
5044778583,2379397.43741138,2014-12-31T00:00:00Z
5044778583,1850194.70425337,2015-12-31T00:00:00Z
5044778583,2057821.95611817,2016-12-31T00:00:00Z
5044778583,2478140.33325741,2017-12-31T00:00:00Z
5044778583,1956715.05164475,2018-12-31T00:00:00Z
5044778583,2285257.9493946,2019-12-31T00:00:00Z
5044778583,1866087.50879281,2020-12-31T00:00:00Z
5044780176,2341796.40483855,2011-12-31T00:00:00Z
5044780176,2561911.6430635,2012-12-31T00:00:00Z
5044780176,2574056.44809634,2013-12-31T00:00:00Z
5044780176,2869633.84835707,2014-12-31T00:00:00Z
5044780176,1967657.5188667,2015-12-31T00:00:00Z
5044780176,1953184.92145831,2016-12-31T00:00:00Z
5044780176,1876619.39129926,2017-12-31T00:00:00Z
5044780176,2174141.49946751,2018-12-31T00:00:00Z
5044780176,1541022.08443572,2019-12-31T00:00:00Z
5044780176,925364.381932236,2020-12-31T00:00:00Z
5044780187,434828.697941505,2013-12-31T00:00:00Z
5044780187,166648.546188355,2014-12-31T00:00:00Z
5044780187,207082.591688687,2015-12-31T00:00:00Z
5044780187,329880.765305791,2016-12-31T00:00:00Z
5044780187,366580.207631831,2017-12-31T00:00:00Z
5044780187,611696.352641631,2018-12-31T00:00:00Z
5044780187,227263.221486756,2019-12-31T00:00:00Z
5044780187,232727.648844645,2020-12-31T00:00:00Z
5044780414,5115140.94532648,2011-12-31T00:00:00Z
5044780414,5408288.92366203,2012-12-31T00:00:00Z
5044780414,5783409.03537083,2013-12-31T00:00:00Z
5044780414,4899180.75613903,2014-12-31T00:00:00Z
5044780414,3851040.12947113,2015-12-31T00:00:00Z
5044780414,3327648.38470676,2016-12-31T00:00:00Z
5044780414,2794341.49682751,2017-12-31T00:00:00Z
5044780414,3721829.1950837,2018-12-31T00:00:00Z
5044780414,4328807.01707782,2019-12-31T00:00:00Z
5044780414,,2020-12-31T00:00:00Z
5044782258,3769211.10776494,2011-12-31T00:00:00Z
5044782258,3687555.76594107,2012-12-31T00:00:00Z
5044782258,3665812.01167059,2013-12-31T00:00:00Z
5044782258,2681656.83493926,2014-12-31T00:00:00Z
5044782258,1721544.95491496,2015-12-31T00:00:00Z
5044782258,1684322.56360793,2016-12-31T00:00:00Z
5044782258,1546975.74241461,2017-12-31T00:00:00Z
5044782258,1604257.92525333,2018-12-31T00:00:00Z
5044782258,1461855.31659048,2019-12-31T00:00:00Z
5044782258,,2020-12-31T00:00:00Z
5044784867,1652532115.94106,2017-08-31T00:00:00Z
5044784867,15519371.802378,2020-12-31T00:00:00Z
5044785077,6719284.88475691,2011-12-31T00:00:00Z
5044785077,6682275.07893839,2012-12-31T00:00:00Z
5044785077,7242886.94867313,2013-12-31T00:00:00Z
5044785077,6799642.68688302,2014-12-31T00:00:00Z
5044785077,6199302.02753997,2015-12-31T00:00:00Z
5044785077,9226293.06635782,2016-12-31T00:00:00Z
5044785077,12689827.2404035,2017-12-31T00:00:00Z
5044785077,20667318.5041299,2018-12-31T00:00:00Z
5044785077,23879586.3141682,2019-12-31T00:00:00Z
5044785077,24549993.8463869,2020-12-31T00:00:00Z
5044786779,1663291.94477201,2011-12-31T00:00:00Z
5044786779,1833452.45148106,2012-12-31T00:00:00Z
5044786779,2141101.27764303,2013-12-31T00:00:00Z
5044786779,2001533.39858507,2014-12-31T00:00:00Z
5044786779,1504642.72052314,2015-12-31T00:00:00Z
5044786779,1443228.34821284,2016-12-31T00:00:00Z
5044786779,1345822.87658161,2017-12-31T00:00:00Z
5044786779,2444940.72916531,2018-12-31T00:00:00Z
5044786779,1504851.06119609,2019-12-31T00:00:00Z
5044786779,,2020-12-31T00:00:00Z
5044788338,405789.457536356,2012-12-31T00:00:00Z
5044788338,419840.478035961,2013-12-31T00:00:00Z
5044788338,396645.82340151,2014-12-31T00:00:00Z
5044789337,4597763.31086382,2010-12-31T00:00:00Z
5044789337,5812408.36781256,2011-12-31T00:00:00Z
5044789337,4853124.89057794,2012-12-31T00:00:00Z
5044789337,5737252.13088899,2013-12-31T00:00:00Z
5044789337,5348988.57994829,2014-12-31T00:00:00Z
5044789337,4145256.51274071,2015-12-31T00:00:00Z
5044789337,3647279.96438527,2016-12-31T00:00:00Z
5044789337,6261049.46632497,2017-12-31T00:00:00Z
5044789337,5801400.02804912,2018-12-31T00:00:00Z
5044789337,5340230.72351437,2019-12-31T00:00:00Z
5044789337,4930263.77994671,2020-12-31T00:00:00Z
5044790893,,
5044791813,2189369.67203983,2011-12-31T00:00:00Z
5044791813,1293776.56563118,2012-12-31T00:00:00Z
5044791813,10436059.0712769,2013-12-31T00:00:00Z
5044791813,16706874.8826308,2014-12-31T00:00:00Z
5044791813,9366696.14603404,2015-12-31T00:00:00Z
5044791813,6480323.78024882,2020-12-31T00:00:00Z
5044791813,6480323.78024882,2020-12-31T00:00:00Z
5044791814,4247934.69178345,2011-12-31T00:00:00Z
5044791814,4619425.95786616,2012-12-31T00:00:00Z
5044791814,4336705.1731244,2013-12-31T00:00:00Z
5044791814,3742031.82510814,2014-12-31T00:00:00Z
5044791814,3801320.41958189,2015-12-31T00:00:00Z
5044791814,2145655.09341238,2016-12-31T00:00:00Z
5044791814,2477171.50548699,2017-12-31T00:00:00Z
5044791814,3033271.1173916,2018-12-31T00:00:00Z
5044791814,,2019-12-31T00:00:00Z
5044791814,,2020-12-31T00:00:00Z
5044791967,4912500.95119547,2011-12-31T00:00:00Z
5044791967,4525292.44078712,2012-12-31T00:00:00Z
5044791967,3822166.39659432,2013-12-31T00:00:00Z
5044791967,3070025.93971441,2014-12-31T00:00:00Z
5044791967,2097425.96167762,2015-12-31T00:00:00Z
5044791967,1817204.44703132,2016-12-31T00:00:00Z
5044791967,1744858.81452244,2017-12-31T00:00:00Z
5044791967,1881943.96551566,2018-12-31T00:00:00Z
5044791967,,2019-12-31T00:00:00Z
5044791967,,2020-12-31T00:00:00Z
5044793033,7647426.0924434,2011-12-31T00:00:00Z
5044793033,7469072.95843636,2012-12-31T00:00:00Z
5044793033,7164369.11484977,2013-12-31T00:00:00Z
5044793033,6462684.73819081,2014-12-31T00:00:00Z
5044793033,9535494.56110801,2015-12-31T00:00:00Z
5044793033,10394819.4044443,2016-12-31T00:00:00Z
5044793033,10375539.903818,2017-12-31T00:00:00Z
5044793033,11110762.0370152,2018-12-31T00:00:00Z
5044793033,9855352.63388313,2019-12-31T00:00:00Z
5044793033,9637185.81072719,2020-12-31T00:00:00Z
5044793128,3256892.88627146,2011-12-31T00:00:00Z
5044793128,3488447.02871903,2012-12-31T00:00:00Z
5044793128,3801046.63218197,2013-12-31T00:00:00Z
5044793128,2478877.22859354,2014-12-31T00:00:00Z
5044793128,1213533.81912164,2015-12-31T00:00:00Z
5044793128,1210953.19952028,2016-12-31T00:00:00Z
5044793128,1049967.09619028,2017-12-31T00:00:00Z
5044793128,671587.008800954,2018-12-31T00:00:00Z
5044793128,507076.797491471,2019-12-31T00:00:00Z
5044793128,,2020-12-31T00:00:00Z
5044795024,3093744.46066157,2011-12-31T00:00:00Z
5044795024,3542827.6345636,2012-12-31T00:00:00Z
5044795024,3735132.52873373,2013-12-31T00:00:00Z
5044795024,3040420.7538586,2014-12-31T00:00:00Z
5044795024,2663236.26021717,2015-12-31T00:00:00Z
5044795024,2540487.0932166,2016-12-31T00:00:00Z
5044795024,2145469.0975902,2017-12-31T00:00:00Z
5044795024,2446047.53800604,2018-12-31T00:00:00Z
5044795024,2699632.281665,2019-12-31T00:00:00Z
5044795024,,2020-12-31T00:00:00Z
5044795476,1449089.53271294,2010-12-31T00:00:00Z
5044795476,1477627.96425868,2011-12-31T00:00:00Z
5044795476,1606120.86818779,2012-12-31T00:00:00Z
5044795476,1980659.19638142,2013-12-31T00:00:00Z
5044795476,1719965.79762308,2014-12-31T00:00:00Z
5044795476,1019626.9505536,2015-12-31T00:00:00Z
5044795476,1108461.34324753,2016-12-31T00:00:00Z
5044795476,2046406.45806498,2017-12-31T00:00:00Z
5044795476,1652219.64168482,2018-12-31T00:00:00Z
5044795476,2570645.04784819,2019-12-31T00:00:00Z
5044796882,703254.090795328,2013-12-31T00:00:00Z
5044796882,617570.543658851,2014-12-31T00:00:00Z
5044796882,525910.231353443,2015-12-31T00:00:00Z
5044796882,421050.846757717,2016-12-31T00:00:00Z
5044796882,898951.067476407,2017-12-31T00:00:00Z
5044796882,612434.225202115,2018-12-31T00:00:00Z
5044796882,680879.701611472,2019-12-31T00:00:00Z
5044796882,,2020-12-31T00:00:00Z
5044798031,1842573.24929676,2012-12-31T00:00:00Z
5044798031,2345656.41521755,2013-12-31T00:00:00Z
5044798031,2106584.05807343,2014-12-31T00:00:00Z
5044798031,1463726.71946739,2016-12-31T00:00:00Z
5044798031,1492358.0768573,2017-12-31T00:00:00Z
5044798031,1532684.28688634,2018-12-31T00:00:00Z
5044798031,1256544.94883093,2019-12-31T00:00:00Z
5044798031,,2020-12-31T00:00:00Z
5044798231,,
5044798305,,
5044800152,,
5044801306,5739500.85669664,2011-12-31T00:00:00Z
5044801306,7878132.13594438,2012-12-31T00:00:00Z
5044801306,7758617.96996842,2013-12-31T00:00:00Z
5044801306,6938436.89154037,2014-12-31T00:00:00Z
5044801306,4454886.00607596,2015-12-31T00:00:00Z
5044801306,4292144.42286419,2016-12-31T00:00:00Z
5044801306,3335068.49619194,2017-12-31T00:00:00Z
5044801306,5088246.19834087,2018-12-31T00:00:00Z
5044801306,4931088.67762455,2019-12-31T00:00:00Z
5044801306,4741052.57506568,2020-12-31T00:00:00Z
5044801307,2619833.18675925,2010-12-31T00:00:00Z
5044801307,2563378.05626929,2011-12-31T00:00:00Z
5044801307,2439727.37043805,2012-12-31T00:00:00Z
5044801307,2467095.0605886,2013-12-31T00:00:00Z
5044801307,1979249.92536026,2014-12-31T00:00:00Z
5044801307,1926017.26183446,2015-12-31T00:00:00Z
5044801307,1983694.12518602,2016-12-31T00:00:00Z
5044801307,2195484.83123802,2017-12-31T00:00:00Z
5044801307,2169960.22162476,2018-12-31T00:00:00Z
5044801307,1909329.54748583,2019-12-31T00:00:00Z
5044801307,,2020-12-31T00:00:00Z
5044802017,57937.0303844902,2014-12-31T00:00:00Z
5044802017,24486.957120451,2015-12-31T00:00:00Z
5044802017,7865.65408604849,2016-12-31T00:00:00Z
5044802017,10051.5881180846,2017-12-31T00:00:00Z
5044802017,2090.63892137268,2018-12-31T00:00:00Z
5044802017,0.0,2019-12-31T00:00:00Z
5044802017,4906.26574099618,2020-12-31T00:00:00Z
5044802018,5570.86830620098,2014-12-31T00:00:00Z
5044802018,4350.47461530856,2015-12-31T00:00:00Z
5044802018,26001501.9000655,2020-12-31T00:00:00Z
5044802018,26001501.9000655,2020-12-31T00:00:00Z
5044802424,3383944.94608376,2011-12-31T00:00:00Z
5044802424,7736501.63401376,2012-12-31T00:00:00Z
5044802424,7454765.87551967,2013-12-31T00:00:00Z
5044802424,10084863.3108827,2014-12-31T00:00:00Z
5044802424,4666443.37165468,2015-12-31T00:00:00Z
5044802424,4023877.94789911,2016-12-31T00:00:00Z
5044802424,9961971.54932093,2017-12-31T00:00:00Z
5044802424,6215346.53448091,2018-12-31T00:00:00Z
5044802424,7519136.76495596,2019-12-31T00:00:00Z
5044802424,5491924.54933988,2020-12-31T00:00:00Z
5044803038,,
5044803270,624359.911370157,2011-12-31T00:00:00Z
5044803270,1543652.00767647,2012-12-31T00:00:00Z
5044803270,860289.758442045,2013-12-31T00:00:00Z
5044803270,944341.761734011,2014-12-31T00:00:00Z
5044803522,,
5044804803,,
5044804942,6702308.87113923,2011-12-31T00:00:00Z
5044804942,6491942.9584824,2012-12-31T00:00:00Z
5044804942,7230623.8596595,2013-12-31T00:00:00Z
5044804942,6903260.83737836,2014-12-31T00:00:00Z
5044804942,6773440.37748597,2015-12-31T00:00:00Z
5044804942,6780312.99875086,2016-12-31T00:00:00Z
5044804942,5700098.18725307,2017-12-31T00:00:00Z
5044804942,4751038.43819946,2018-12-31T00:00:00Z
5044804942,4633417.08071222,2019-12-31T00:00:00Z
5044804942,4573599.59216646,2020-12-31T00:00:00Z
5044805990,0.0,2011-12-31T00:00:00Z
5044805990,0.0,2012-12-31T00:00:00Z
5044805990,0.0,2013-12-31T00:00:00Z
5044807296,5222893.95807869,2011-12-31T00:00:00Z
5044807296,5309336.8718879,2012-12-31T00:00:00Z
5044807296,9451094.57452961,2013-12-31T00:00:00Z
5044807296,6302084.56330633,2014-12-31T00:00:00Z
5044807296,5204534.93193099,2015-12-31T00:00:00Z
5044807296,5465080.2943019,2016-12-31T00:00:00Z
5044807296,6212123.66391887,2017-12-31T00:00:00Z
5044807296,6867379.92042902,2018-12-31T00:00:00Z
5044807296,6283634.70700344,2019-12-31T00:00:00Z
5044807296,7020013.0117584,2020-12-31T00:00:00Z
5044807297,,
5044807651,6960701.6678883,2011-12-31T00:00:00Z
5044807651,6766599.43610243,2012-12-31T00:00:00Z
5044807651,7049062.01398553,2013-12-31T00:00:00Z
5044807651,7642435.47777829,2014-12-31T00:00:00Z
5044807651,6093026.14765172,2015-12-31T00:00:00Z
5044807651,5176315.44808227,2016-12-31T00:00:00Z
5044807651,6575070.76741164,2017-12-31T00:00:00Z
5044807651,6954940.79760651,2018-12-31T00:00:00Z
5044807651,6608036.46259915,2019-12-31T00:00:00Z
5044807651,6016788.32567558,2020-12-31T00:00:00Z
5044808034,3244920.32929899,2011-12-31T00:00:00Z
5044808034,2857735.25523695,2012-12-31T00:00:00Z
5044808034,2667732.82250599,2013-12-31T00:00:00Z
5044808034,2842893.6804873,2014-12-31T00:00:00Z
5044808034,2511093.9479561,2015-12-31T00:00:00Z
5044808034,3815438.11461882,2016-12-31T00:00:00Z
5044808034,4232324.11507012,2017-12-31T00:00:00Z
5044808034,3953152.24279558,2018-12-31T00:00:00Z
5044808034,3922167.36902218,2019-12-31T00:00:00Z
5044808034,4431744.51748114,2020-12-31T00:00:00Z
5044808086,4467956.98388588,2010-12-31T00:00:00Z
5044808086,5618881.81257104,2011-12-31T00:00:00Z
5044808086,4220003.84974832,2012-12-31T00:00:00Z
5044808086,5900249.02236177,2013-12-31T00:00:00Z
5044808096,2288009.24590254,2011-12-31T00:00:00Z
5044808096,2720062.83537729,2012-12-31T00:00:00Z
5044808096,2974480.3685274,2013-12-31T00:00:00Z
5044808096,2765379.02719817,2014-12-31T00:00:00Z
5044808096,2406682.55718869,2015-12-31T00:00:00Z
5044808096,2056987.72007874,2016-12-31T00:00:00Z
5044808096,2075350.18770621,2017-12-31T00:00:00Z
5044808096,1887109.07343905,2018-12-31T00:00:00Z
5044808096,1679905.16423318,2019-12-31T00:00:00Z
5044808096,,2020-12-31T00:00:00Z
5044808219,,
5044808474,4193968.83796725,2011-12-31T00:00:00Z
5044808474,3506860.71487526,2012-12-31T00:00:00Z
5044808474,3970856.35088454,2013-12-31T00:00:00Z
5044808474,2536018.42064858,2014-12-31T00:00:00Z
5044808474,2159451.29976444,2015-12-31T00:00:00Z
5044808474,3255546.55558464,2016-12-31T00:00:00Z
5044808474,2639207.95008936,2017-12-31T00:00:00Z
5044808474,2852984.25511323,2018-12-31T00:00:00Z
5044808474,2242375.9501451,2019-12-31T00:00:00Z
5044808474,2029594.14750905,2020-12-31T00:00:00Z
5044809015,2633962.53394279,2011-12-31T00:00:00Z
5044809015,2749490.31512229,2012-12-31T00:00:00Z
5044809015,3205264.89093662,2013-12-31T00:00:00Z
5044809015,3168073.22190355,2014-12-31T00:00:00Z
5044809015,2331481.49598122,2015-12-31T00:00:00Z
5044809015,2404029.91248137,2016-12-31T00:00:00Z
5044809015,2569694.55756189,2017-12-31T00:00:00Z
5044809015,2482203.29346978,2018-12-31T00:00:00Z
5044809015,2144668.68925565,2019-12-31T00:00:00Z
5044809164,5414454.86963817,2011-12-31T00:00:00Z
5044809164,5128469.73029727,2012-12-31T00:00:00Z
5044809164,5415516.36496204,2013-12-31T00:00:00Z
5044809164,5447035.86213743,2014-12-31T00:00:00Z
5044809164,4719767.76051089,2015-12-31T00:00:00Z
5044809164,5179890.74539411,2016-12-31T00:00:00Z
5044809164,5121344.69789974,2017-12-31T00:00:00Z
5044809164,5757742.56822045,2018-12-31T00:00:00Z
5044809164,6336640.04294579,2019-12-31T00:00:00Z
5044809331,,
5044809476,3508852.66733383,2011-12-31T00:00:00Z
5044809476,3055123.08721074,2012-12-31T00:00:00Z
5044809476,2416850.45976888,2013-12-31T00:00:00Z
5044809476,3000788.00505163,2014-12-31T00:00:00Z
5044809476,2653540.91678877,2015-12-31T00:00:00Z
5044809476,2193921.60712222,2016-12-31T00:00:00Z
5044809476,2185675.45006253,2017-12-31T00:00:00Z
5044809476,2372875.175758,2018-12-31T00:00:00Z
5044809476,1937765.8865107,2019-12-31T00:00:00Z
5044809476,2468491.61542643,2020-12-31T00:00:00Z
5044809571,2361988.92629958,2011-12-31T00:00:00Z
5044809571,3338212.00054718,2012-12-31T00:00:00Z
5044809571,2075016.85351404,2013-12-31T00:00:00Z
5044809571,2481583.0789137,2014-12-31T00:00:00Z
5044809571,1862251.73390151,2015-12-31T00:00:00Z
5044809571,1973921.64586699,2016-12-31T00:00:00Z
5044809571,2739602.72779891,2017-12-31T00:00:00Z
5044809571,3306038.0072507,2018-12-31T00:00:00Z
5044809571,4204938.32428548,2019-12-31T00:00:00Z
5044809571,5560078.97995937,2020-12-31T00:00:00Z
5044811758,3832826.48511119,2011-12-31T00:00:00Z
5044811758,3826088.63842486,2012-12-31T00:00:00Z
5044811758,3328917.70515735,2013-12-31T00:00:00Z
5044811758,3758744.43002675,2014-12-31T00:00:00Z
5044811758,2869697.35553225,2015-12-31T00:00:00Z
5044811758,3113368.89915047,2016-12-31T00:00:00Z
5044811758,2736211.83060244,2017-12-31T00:00:00Z
5044811758,3136081.36081911,2018-12-31T00:00:00Z
5044811758,2683935.42252327,2019-12-31T00:00:00Z
5044811758,2800091.18474723,2020-12-31T00:00:00Z
5044812685,,
5044813289,,
5044813366,4993092.34215939,2011-12-31T00:00:00Z
5044813366,4028639.18614338,2012-12-31T00:00:00Z
5044813366,4287141.85502766,2013-12-31T00:00:00Z
5044813366,3059998.37676325,2014-12-31T00:00:00Z
5044813366,2610781.96628403,2015-12-31T00:00:00Z
5044813366,2411776.38999035,2016-12-31T00:00:00Z
5044814269,4509899.51354797,2010-12-31T00:00:00Z
5044814269,4837270.40663713,2011-12-31T00:00:00Z
5044814269,5120209.38510569,2012-12-31T00:00:00Z
5044814269,4901488.5504742,2013-12-31T00:00:00Z
5044814269,4661384.2632972,2014-12-31T00:00:00Z
5044814269,3625436.9458487,2015-12-31T00:00:00Z
5044814269,3719500.97008444,2016-12-31T00:00:00Z
5044814269,3683604.28659974,2017-12-31T00:00:00Z
5044818534,2579880.02609298,2010-12-31T00:00:00Z
5044818534,4024744.78643104,2011-12-31T00:00:00Z
5044818534,3480530.8645771,2012-12-31T00:00:00Z
5044818534,3406413.61489624,2013-12-31T00:00:00Z
5044818534,3228875.27027409,2014-12-31T00:00:00Z
5044818534,3357199.11099625,2015-12-31T00:00:00Z
5044818534,4047474.91015725,2016-12-31T00:00:00Z
5044818534,4175042.17314416,2017-12-31T00:00:00Z
5044818534,5033028.73506461,2018-12-31T00:00:00Z
5044818534,5259471.52068374,2019-12-31T00:00:00Z
5044818534,2955598.47714663,2020-12-31T00:00:00Z
5044822721,2541577.28088659,2011-12-31T00:00:00Z
5044822721,2737616.0689094,2012-12-31T00:00:00Z
5044822721,2690044.83168356,2013-12-31T00:00:00Z
5044822721,2667968.41567259,2014-12-31T00:00:00Z
5044822721,2738810.21924882,2015-12-31T00:00:00Z
5044822721,2899804.47305654,2016-12-31T00:00:00Z
5044822721,2767214.31925581,2017-12-31T00:00:00Z
5044822721,3339611.20875274,2018-12-31T00:00:00Z
5044822721,3425555.14429186,2019-12-31T00:00:00Z
5044822721,3080388.27968936,2020-12-31T00:00:00Z
5044822731,5772023.32489051,2011-12-31T00:00:00Z
5044822731,8666134.64911613,2012-12-31T00:00:00Z
5044822731,5575277.16350067,2013-12-31T00:00:00Z
5044822731,9200050.25619208,2014-12-31T00:00:00Z
5044822914,1406150.01218425,2011-12-31T00:00:00Z
5044822914,1157136.68892047,2012-12-31T00:00:00Z
5044822914,1008128.10932854,2013-12-31T00:00:00Z
5044822914,858709.557484408,2014-12-31T00:00:00Z
5044822914,685261.901548459,2015-12-31T00:00:00Z
5044822914,787757.174375462,2016-12-31T00:00:00Z
5044822914,820960.431957775,2017-12-31T00:00:00Z
5044822914,513067.387056873,2018-12-31T00:00:00Z
5044822914,741960.957836892,2019-12-31T00:00:00Z
5044822914,,2020-12-31T00:00:00Z
5044824101,7997310.66784774,2011-12-31T00:00:00Z
5044824101,7431213.04297495,2012-12-31T00:00:00Z
5044824101,6679977.09881152,2013-12-31T00:00:00Z
5044824101,6736293.95585822,2014-12-31T00:00:00Z
5044824101,5352451.06885148,2015-12-31T00:00:00Z
5044825434,2534250.79079896,2011-12-31T00:00:00Z
5044825434,6069116.53898841,2012-12-31T00:00:00Z
5044825434,5359991.82303923,2013-12-31T00:00:00Z
5044825434,2590931.26538113,2014-12-31T00:00:00Z
5044825434,1641247.62344383,2015-12-31T00:00:00Z
5044825434,953770.14622191,2016-12-31T00:00:00Z
5044825434,781238.493370646,2017-12-31T00:00:00Z
5044825434,636538.062177942,2018-12-31T00:00:00Z
5044827027,2072259.37065688,2010-12-31T00:00:00Z
5044827027,2863585.4549819,2011-12-31T00:00:00Z
5044827027,2783908.42008721,2012-12-31T00:00:00Z
5044827027,2281615.8392575,2013-12-31T00:00:00Z
5044827027,2229143.16080985,2014-12-31T00:00:00Z
5044827027,2423711.55782576,2015-12-31T00:00:00Z
5044827027,2814831.57361181,2016-12-31T00:00:00Z
5044827027,2759221.49014987,2017-12-31T00:00:00Z
5044827027,2954195.77465968,2018-12-31T00:00:00Z
5044827027,2666304.89232785,2019-12-31T00:00:00Z
5044827027,2520114.06365778,2020-12-31T00:00:00Z
5044827793,3342309.0390004,2011-12-31T00:00:00Z
5044827793,3460052.09212298,2012-12-31T00:00:00Z
5044827793,3064069.04659917,2013-12-31T00:00:00Z
5044827793,3478131.83506011,2014-12-31T00:00:00Z
5044827793,4718276.16921421,2015-12-31T00:00:00Z
