Instrument,Cost of Revenues - Total,Date
5083281084,10790904.8655175,2020
5083284026,6334711.7771185,2016
5083284026,3571341.36870258,2017
5083284026,6069001.80998482,2018
5083284026,5410411.60822775,2019
5083284026,3783050.86016073,2020
5083284176,904907.74962676,2016
5083284176,2934579.31659549,2017
5083284176,2967231.52322824,2018
5083284176,2895729.2755805,2019
5083286284,1787887.00907423,2016
5083286284,2920652.41739573,2017
5083286284,1649391.13020297,2018
5083286284,3592419.5816898,2019
5083286284,3905814.16163652,2020
5083291375,3060692.85208935,2016
5083291375,3646667.72785256,2017
5083291375,3851817.74448905,2018
5083291375,3503698.20393221,2019
5083291375,3653034.81802433,2020
5083318319,13690187.9445936,2020
5083320636,8271430.7495651,2020
5083322060,1058212255.92268,2017
5083322060,10439680.2332327,2020
5083322414,22643.5496416547,2016
5083322414,34393.3858498316,2017
5083322414,30744.6900201865,2018
5083322414,21725.3630150002,2019
5083322414,30184.2001022156,2020
5083322544,606972377.611812,2017
5083322544,5659750.98394086,2019
5083322544,5866823.66255037,2020
5083322966,1702107480.39362,2017
5083322966,15821000.4874984,2020
5083340588,0.0,2018
5083340588,0.0,2019
5083340588,0.0,2020
5083341376,0.0,2019
5083341376,0.0,2020
5083506758,808493.898784135,2016
5083506758,16853848.9976592,2017
5083506758,17126514.043885,2018
5083506758,15079790.5848882,2019
5083506758,14244595.9733262,2020
5083508176,0.0,2018
5083508176,0.0,2019
5083508176,0.0,2020
5083512958,1803260.78751515,2016
5083512958,1826845.86459405,2017
5083512958,4107367.60793684,2018
5083512958,4416618.43198661,2019
5083512958,4404760.05590566,2020
5083524172,1836873.75565046,2019
5083528752,1933216.07226672,2019
5083528752,3146622.86719281,2020
5083528798,2830098.2051111,2019
5083528798,309414.715535433,2020
5083528888,0.0,2019
5083528888,0.0,2020
5083528904,3005906.34398684,2019
5083528904,2996166.56280776,2020
5083529105,3869730.75986032,2019
5083529204,0.0,2019
5083529204,0.0,2020
5083529230,930483.963575015,2020
5083529434,0.0,2019
5083529523,1422923.72283978,2020
5083529657,1478.68962929321,2019
5083538368,5048815.12118751,2019
5083560565,2742267.00416756,2017
5083560565,4307577.02934829,2018
5083560565,2197446.53448581,2019
5083560565,2733536.62339111,2020
5083560702,81381.5327150944,2017
5083560702,946690.495101583,2018
5083560702,2374206.81786439,2019
5083560702,1205234.8450708,2020
5083561312,2336085.9614199,2017
5083561312,1919329.5085802,2018
5083561312,2797680.77862275,2019
5083561312,2586135.33525944,2020
5083561417,1368469.22571513,2017
5083561417,2124581.05915497,2018
5083561417,2418112.52531879,2019
5083561417,1962506.29639847,2020
5083561459,41557474.521526,2018
5083561459,35827398.5188573,2019
5083561459,37052438.8498558,2020
5083561942,3371157.33064,2017
5083561942,3503172.95966013,2018
5083561942,3648041.06082244,2019
5083563172,5444023.75125447,2018
5083563172,4164217.48680187,2019
5083563172,2401937.0540703,2020
5083563385,3533072.67177108,2017
5083563385,3623938.10205943,2018
5083563385,4538780.94443745,2019
5083563385,4753318.23941817,2020
5083563419,1194615.67542437,2018
5083563419,633675.378830189,2019
5083563419,605177.21335679,2020
5083563776,3452259.7529867,2018
5083563776,3820479.02066925,2019
5083563776,3278132.12064169,2020
5083584007,359313.999353698,2017
5083584007,581935.49270209,2018
5083584007,734453.764334326,2019
5083584007,742445.996153792,2020
5083585222,888152.605303148,2018
5083585222,1447637.14707805,2019
5083585222,875448.460915145,2020
5083587888,3085660.069186,2018
5083587888,3172357.98161443,2019
5083587888,2364926.74511105,2020
5083588660,3830987.21117455,2017
5083588660,4411494.08161652,2018
5083588660,3656003.23574941,2019
5083588660,3555336.13500797,2020
5083601252,2410685.69974207,2017
5083601252,3509813.81270449,2018
5083601252,1935718.47010091,2019
5083601252,1710580.21639341,2020
5083603297,3615423.03225659,2017
5083603297,3329403.97166604,2018
5083603297,3833787.22733289,2019
5083603297,4979539.75325845,2020
5083612675,0.0,2018
5083612675,0.0,2019
5083612675,0.0,2020
5083642679,184307178.956999,2020
5083651977,12886944.2688614,2018
5083651977,12032552.4949832,2019
5083651977,11198124.9220202,2020
4295882999,76375000.0,1993
4295882999,94782000.0,1994
4295882999,114687000.0,1995
4295882999,121687000.0,1996
4295882999,126453000.0,1997
4295882999,128876000.0,1998
4295882999,110639000.0,1999
4295882999,113630000.0,2000
4295882999,107730000.0,2001
4295882999,97671000.0,2002
4295882999,103333000.0,2003
4295882999,110535000.0,2004
4295882999,112213000.0,2005
4295882999,119301000.0,2006
4296010073,16000846.7447903,2010
4296010073,18720363.3992022,2011
4296095755,754065.891346732,2010
4296206193,26540726.2167182,2011
4296206193,9635082.45432411,2012
4296206211,72376146.2701848,2012
4296279877,43104011.2557897,2011
4296279877,38311098.4765548,2012
4296279877,41880862.1300506,2013
4296291677,48991955.7067837,2010
4296291692,17621824.4556638,2011
4296291692,43461038.2005773,2012
4296291692,43049330.0223233,2013
4296291692,40711137.5013518,2014
4296291711,100800744.31847,2013
4296291714,30766546.4712466,2011
4296408940,1159970000.0,2010
4296408940,1385762000.0,2011
4296408940,1278414000.0,2012
4296408940,1457087000.0,2013
4296408940,1590463000.0,2014
4296408940,1277670000.0,2015
4296511790,112205714.718644,2012
4296511790,127118379.444328,2013
4296630955,20411479.5730078,2011
4296746314,512751140.077131,2011
4296746314,440782240.352811,2012
4296746314,474455355.358793,2013
4296801406,922347.608577861,2012
4296823808,-41165081.294724,2017
4296916352,10497265000.0,2004
4296916352,12002221000.0,2005
4296916352,13234191000.0,2006
4296916352,15411274000.0,2007
4296916352,18128241000.0,2008
4296916352,16329854000.0,2009
4296916352,15843331000.0,2010
4296916352,18966195000.0,2011
4296916352,20790284000.0,2012
4296916352,21010110000.0,2013
4296916352,22190212000.0,2014
4297547368,38930665.9020161,2010
4297548485,-2303711.23899127,2011
4298133405,12567275.6251258,2010
4298133405,13866924.5577282,2011
4298133405,11730266.6564965,2012
4298281582,19615376.5862691,2010
4298281597,8314620.40855414,2011
4298281597,14954990.0166129,2012
4298281597,11000301.3060778,2015
4298281674,530209.54680519,2011
4298281680,3125160.73524705,2010
4298281680,3593960.55928862,2011
4298281680,3349446.25854257,2012
4298281680,3180337.56506292,2013
4298281692,7467697.81537147,2011
4298281692,9196011.19619448,2012
4298281692,8611075.3007169,2013
4298281697,4485611.11138308,2011
4298281697,4536633.71717585,2012
4298281720,5989384.15311915,2010
4298281720,7648908.42639417,2011
4298281720,5115819.87228056,2012
4298281760,40467.4918820802,2012
4298281779,10037074.4959831,2010
4298281779,21168510.8339396,2011
4298281779,9987201.60648074,2012
4298281779,2932597.24453415,2013
4298281779,6306411.00106986,2014
4298281815,15095213.127572,2010
4298281815,42752082.8085656,2011
4298281815,33543528.0278087,2014
4298281831,447404.804127293,2009
4298281831,452562.682921796,2010
4298281831,8869812.95146051,2011
4298342617,3685179.32405848,2012
4298342617,2440572.10143378,2013
4298448770,11201.7103780166,2014
4298448770,10037.2274345189,2015
4298448770,-4923.60881205097,2016
4298448770,6859.61057258496,2017
4298448770,4030.60749377389,2018
4298448770,4225.98637788483,2019
4298448770,6814.14603183137,2020
4298542742,48109458.8068429,2010
4298542742,43810378.5633222,2011
5000011542,541967.970818703,2011
5000044861,369488.328933424,2019
5000069879,148097550.036669,2010
5000069879,151460197.062163,2011
5000070839,56261805.560562,2012
5000070839,93414755.1055985,2015
5000184593,-2810329.78808671,2015
5000199683,146757.477932789,2011
5000199683,392383.744044128,2015
5000199683,544099.349672727,2016
5000444516,215173441.957927,2015
5000457515,0.0,2008
5000457515,0.0,2009
5000457515,0.0,2010
5000671124,12716189.0719259,2011
5000671124,11789164.9381858,2012
5000745152,22649807.079656,2016
5034817544,430271.58207517,2009
5034817544,461952.726595773,2010
5034817552,-234181.3017474,2011
5034817552,-66404.5976329914,2012
5034845492,111799372.821704,2011
5034845492,1549847309.12878,2012
5034845492,2378442281.06699,2013
5034845492,2787614467.88076,2014
5035086734,13448948.1223681,2015
5035553239,3816967.48584482,2013
5035970252,4378998.83689503,2014
5036219259,922149.045558641,2014
5036219259,-1174072.59531591,2017
5036856823,369930.07657884,2012
5036856823,336174.794265464,2013
5036879015,45156.206620928,2012
5036881392,34170.9475134114,2010
5036881392,33896.8422272325,2011
5036881392,52434.9025676858,2012
5037336269,-1676641.87382743,2014
5037639151,224901839.06402,1997
5037639151,221265091.75964,1998
5037639151,490745199.2603,2004
5037639151,616655139.75548,2005
5037639151,711341478.28649,2006
5037639151,878551255.70377,2007
5037639151,1134153000.0,2008
5037639151,1158045000.0,2009
5037639151,1107620000.0,2010
5037639151,1311305000.0,2011
5037639151,1494867000.0,2012
5037639151,1523763000.0,2013
5037784150,35660.0,2013
5037784150,31181.0,2014
5037840344,1543921.39484421,2012
5037840344,1094437.47557659,2013
5037961886,12432.3230333522,2011
5037961886,17155.0890335245,2012
5037961886,-10530.8663089591,2013
5039612813,1108944.78330116,2010
5039612813,1300306.25937286,2011
5039612813,1196249.82088359,2012
5039612880,859846820.94933,2010
5039612880,1146001389.79143,2011
5039612880,908703331.231894,2012
5039612880,865281189.088562,2013
5039612880,909546093.730891,2014
5039612880,808567474.875913,2017
5039612880,805867702.680945,2019
5039612933,176290428.536224,2012
5039612933,138174214.938171,2013
5039612933,125957697.069641,2014
5039844488,27009070.7196195,2011
5040038666,280991693.56405,2011
5040053957,3690174.10410393,2012
5040053957,7326892.74047768,2013
5040188570,9563483.46031094,2010
5040188570,10325564.8414017,2014
5040251921,2724617.51417091,2010
5040251921,2959030.72491915,2011
5040251921,7955.12599410665,2012
5082109319,5015610.63520179,2019
5082109319,5731287.12716534,2020
5082110833,6015336.40273908,2020
5082151381,13377955.0522261,2018
5082151381,10105146.7142039,2019
5082341875,21748990.3823848,2019
5082341875,20439560.4559041,2020
5082355554,9332118.46598259,2009
5082355554,10419816.9842782,2010
5082355554,12438184.6745492,2011
5082355554,12973993.7700868,2012
5082355554,12248694.0658689,2013
5082355554,12172283.3652917,2014
5082355554,13179331.964524,2015
5082355554,13691472.1418117,2016
5082355554,14920356.0143845,2017
5082355554,14436389.8709771,2018
5082355554,26315688.6927546,2019
5082355554,28351706.2221411,2020
5082355866,15672521.5911472,2020
5082355883,9925620.8639607,2020
5082355883,10819718.7140307,2021
5082359765,5761457.75095596,2020
5082360812,-23549946.6025501,2018
5082360812,-39836862.6885847,2019
5082360812,-57507797.8636857,2020
5082360815,-36179599.0726437,2018
5082360815,-42882214.6634627,2019
5082360815,-41243416.3094333,2020
5082360845,17263695.3074243,2020
5082360849,0.0,2017
5082360849,4147316.39013073,2018
5082360849,4114754.0316207,2019
5082360849,4284931.95007487,2020
5082360857,18048532.705523,2019
5082360857,19253011.4746924,2020
5082361109,15564394.4054019,2020
5082361147,29248307.0785948,2020
5082467162,26138711.7383,2020
5082535415,25752089.4488878,2009
5082535415,26794184.9969837,2010
5082535415,28113166.9286243,2011
5082535415,36725852.8115201,2019
5082535415,-37380850.295301,2020
5082535505,8781744.92540964,2013
5082535505,11193353.2683977,2014
5082535505,11873031.4150331,2015
5082535505,14905358.6707169,2016
5082535505,14606097.3906543,2017
5082535505,13032734.2289032,2018
5082535505,13829500.8721121,2019
5082535505,12045050.7572374,2020
5082535661,12313733.9035618,2008
5082535661,14870908.899022,2009
5082535661,13756822.1078435,2010
5082535661,22740662.7293466,2011
5082535661,25870507.5622417,2012
5082535661,20343839.3185445,2013
5082535661,17339290.2147005,2014
5082535661,19390513.739472,2015
5082535661,20529067.5588007,2016
5082535661,25412314.8255736,2017
5082535661,30853869.6284098,2018
5082535661,32962611.658609,2019
5082535661,31662818.0190875,2020
5082535661,33897313.3914693,2021
5083255085,686202.823168258,2009
5083255085,2596398.42999912,2010
5083255085,3597135.19097615,2011
5083255085,3471042.66188346,2012
5083255085,2671944.00747214,2013
5083255085,2065869.90792221,2014
5083255085,2511498.4127456,2015
5083255085,3867871.92203333,2016
5083255085,4355302.86904626,2017
5083255085,7440779.62489936,2018
5083255085,7771969.22436024,2019
5083255085,8853072.35028119,2020
5083256099,11821574.16411,2008
5083256099,9252966.34742842,2009
5083256099,10224320.8562206,2010
5083256099,11363351.8639906,2011
5083256099,12529423.4496778,2012
5083256099,11436809.3537934,2013
5083256099,12382815.8659441,2014
5083256099,12678812.7215244,2015
5083256099,16593157.9689971,2016
5083256099,16745369.9134367,2017
5083256099,18290739.5408471,2018
5083256099,16836446.710055,2019
5083256099,9686068.20978943,2020
5083256907,12715666.6229702,2014
5083256907,12196492.2747266,2015
5083256940,42325797.4736041,2020
5083257071,4828149.0586727,2014
5083257071,4366622.66416714,2015
5083257071,5286255.88922633,2016
5083257071,6677839.82184106,2017
5083257071,5684138.717284,2018
5083257071,4905318.74375433,2019
5083257071,3270914.21367217,2020
5083257071,3042986.83349028,2021
5083257200,21697111.9287297,2019
5083257200,18279609.414131,2020
5083257687,15423798.8030732,2016
5083257687,5936781.84340443,2017
5083257687,4223758.69955759,2018
5083257687,3809402.84203901,2019
5083260810,12581940.6217619,2020
5083260874,6515002.32638545,2019
5083260874,5615499.62041319,2020
5083262792,14862351.3517466,2017
5083262792,14480543.8099742,2018
5083264100,9707217.48464982,2020
5083264964,7721896.02821826,2013
5083264964,8881004.22770544,2014
5083264964,9840746.03796002,2016
5083264964,11615129.410537,2017
5083264964,14835701.3296024,2018
5083264964,14368835.3847993,2019
5083264964,13438097.245637,2020
5083265385,13454670.7475863,2008
5083265385,12315280.7341461,2009
5083265385,14929994.4096704,2010
5083265385,18753788.5360422,2011
5083265385,19470981.5362213,2012
5083265385,20504863.9662734,2013
5083265385,21592592.9227529,2014
5083265385,20693849.7349351,2015
5083265385,20695479.8160185,2016
5083265385,23119588.8908551,2017
5083265385,23935158.7403935,2018
5083265385,22492655.8563936,2019
5083265385,22610531.2123745,2020
5083265453,15889032.6096577,2019
5083265453,16342918.5992322,2020
5083278570,5684715.06126718,2015
5083278570,9155587.74612669,2016
5083278570,9254402.63067707,2017
5083278570,13275128.1724876,2018
5083278570,17363602.0329952,2019
5083278570,22266091.2174599,2020
5083279147,14050598.3331748,2008
5083279147,19064666.0372536,2009
5083279147,22706492.3592239,2010
5083279147,26522193.4640429,2012
5083279147,27244652.9799632,2013
5083279147,29465422.7693547,2014
5083279147,31458056.0593855,2015
5083279147,30618897.3780853,2016
5083279147,33743999.8885272,2017
5083279147,38834104.5920848,2018
5083279147,40958165.7563901,2019
5083279147,44202973.1707308,2020
5083279464,408569.166186983,2013
5083279464,2903708.50443202,2014
5083279464,4037938.54830492,2015
5083279464,4576772.57568007,2016
5083279464,5161650.03510701,2017
5083279464,6196982.66791948,2018
5083279464,6200847.41899879,2019
5083279464,2984468.27426575,2020
5083279993,27055095.7167469,2019
5083279993,30749655.0554311,2020
5083281279,16421717.4557531,2012
5083281279,17772347.6984598,2013
5083285575,23189979.0102752,2020
5083287987,11941275.6963804,2019
5083287987,11995632.9431174,2020
5083290123,22248027.4069346,2016
5083290123,32870098.1783966,2017
5083290123,43363502.8219899,2018
5083290123,45904025.7694028,2019
5083290123,43590751.6798399,2020
5083293095,-8449994.38601178,2017
5083293095,-11169531.1655019,2018
5083293095,-16582475.0717033,2019
5083293095,-20182958.0676815,2020
5083293263,7367482.143949,2019
5083293263,6246949.01175743,2020
5083294323,7457062.89045413,2017
5083294323,8999815.38230505,2018
5083294323,4105672.85615626,2019
5083294323,4359810.89404621,2020
5083294613,1918440.33475194,2012
5083294613,14035396.7235477,2013
5083294613,28193858.1015928,2014
5083294613,34223597.8665054,2015
5083294613,36825547.1380559,2016
5083294613,34364205.3123982,2017
5083294613,33426512.828465,2018
5083294613,30656226.5784763,2019
5083294613,25716844.8857575,2020
5083295555,4097883.6093738,2018
5083295555,5162560.33830359,2019
5083295555,5557867.78474451,2020
5083297223,10842765.8888006,2019
5083297223,12803247.559951,2020
5083304359,28133.0842127843,2019
5083304359,40583.0942095519,2020
5083305055,5568094.93134195,2018
5083305055,4809234.44356558,2019
5083305055,4480041.08914478,2020
5083306846,36248018.553604,2017
5083306846,31761230.1908232,2018
5083306846,27982090.2613851,2019
5083306846,27888401.1840156,2020
5083307216,45140392.3964403,2017
5083307216,74356286.6835941,2018
